fecha,plato,porciones_vendidas,hora_servicio,dia_semana,es_fin_semana,condicion_climatica,evento_local,tipo_promocion,mes,trimestre
2024-11-26,Picante de Lengua,15,22,Martes,0,Soleado,Ninguno,Ninguna,11,4
2024-11-27,Picante de Lengua,17,17,Miércoles,0,Soleado,Ninguno,Ninguna,11,4
2024-11-28,Picante de Lengua,17,19,Jueves,0,Soleado,Ninguno,Ninguna,11,4
2024-11-29,Picante de Lengua,31,19,Viernes,1,Soleado,Ninguno,Descuento,11,4
2024-11-30,Picante de Lengua,24,17,Sábado,1,Soleado,Ninguno,Ninguna,11,4
2024-12-01,Picante de Lengua,23,15,Domingo,1,Nublado,Ninguno,Ninguna,12,4
2024-12-02,Picante de Lengua,16,21,Lunes,0,Lluvioso,Ninguno,Ninguna,12,4
2024-12-03,Picante de Lengua,17,20,Martes,0,Nublado,Ninguno,Ninguna,12,4
2024-12-04,Picante de Lengua,21,20,Miércoles,0,Soleado,Festival,Ninguna,12,4
2024-12-05,Picante de Lengua,15,20,Jueves,0,Nublado,Ninguno,Ninguna,12,4
2024-12-06,Picante de Lengua,24,18,Viernes,1,Soleado,Ninguno,Ninguna,12,4
2024-12-07,Picante de Lengua,28,22,Sábado,1,Soleado,Feriado,Ninguna,12,4
2024-12-08,Picante de Lengua,27,18,Domingo,1,Nublado,Ninguno,Ninguna,12,4
2024-12-09,Picante de Lengua,20,19,Lunes,0,Soleado,Ninguno,Ninguna,12,4
2024-12-10,Picante de Lengua,16,22,Martes,0,Soleado,Ninguno,Ninguna,12,4
2024-12-11,Picante de Lengua,15,18,Miércoles,0,Soleado,Ninguno,Ninguna,12,4
2024-12-12,Picante de Lengua,17,18,Jueves,0,Nublado,Ninguno,Ninguna,12,4
2024-12-13,Picante de Lengua,27,18,Viernes,1,Soleado,Ninguno,Ninguna,12,4
2024-12-14,Picante de Lengua,25,19,Sábado,1,Soleado,Ninguno,Ninguna,12,4
2024-12-15,Picante de Lengua,24,20,Domingo,1,Soleado,Ninguno,Ninguna,12,4
2024-12-16,Picante de Lengua,17,19,Lunes,0,Lluvioso,Ninguno,Ninguna,12,4
2024-12-17,Picante de Lengua,13,19,Martes,0,Nublado,Ninguno,Ninguna,12,4
2024-12-18,Picante de Lengua,20,17,Miércoles,0,Soleado,Ninguno,2x1,12,4
2024-12-19,Picante de Lengua,18,19,Jueves,0,Soleado,Ninguno,Ninguna,12,4
2024-12-20,Picante de Lengua,29,21,Viernes,1,Soleado,Fiesta,Ninguna,12,4
2024-12-21,Picante de Lengua,32,18,Sábado,1,Soleado,Ninguno,2x1,12,4
2024-12-22,Picante de Lengua,26,18,Domingo,1,Soleado,Ninguno,Ninguna,12,4
2024-12-23,Picante de Lengua,21,19,Lunes,0,Soleado,Ninguno,Descuento,12,4
2024-12-24,Picante de Lengua,20,18,Martes,0,Soleado,Ninguno,2x1,12,4
2024-12-25,Picante de Lengua,21,16,Miércoles,0,Nublado,Ninguno,Descuento,12,4
2024-12-26,Picante de Lengua,17,17,Jueves,0,Soleado,Ninguno,Ninguna,12,4
2024-12-27,Picante de Lengua,23,17,Viernes,1,Nublado,Ninguno,Ninguna,12,4
2024-12-28,Picante de Lengua,22,19,Sábado,1,Soleado,Ninguno,Ninguna,12,4
2024-12-29,Picante de Lengua,26,19,Domingo,1,Nublado,Ninguno,Ninguna,12,4
2024-12-30,Picante de Lengua,16,15,Lunes,0,Soleado,Ninguno,Ninguna,12,4
2024-01-01,Chicharrón de Cerdo,10,21,Lunes,0,Lluvioso,Ninguno,Ninguna,1,1
2024-01-02,Chicharrón de Cerdo,12,20,Martes,0,Soleado,Ninguno,2x1,1,1
2024-01-03,Chicharrón de Cerdo,10,19,Miércoles,0,Nublado,Ninguno,Ninguna,1,1
2024-01-04,Chicharrón de Cerdo,15,18,Jueves,0,Lluvioso,Feriado,Ninguna,1,1
2024-01-05,Chicharrón de Cerdo,18,20,Viernes,1,Nublado,Ninguno,Ninguna,1,1
2024-01-06,Chicharrón de Cerdo,17,17,Sábado,1,Soleado,Ninguno,Ninguna,1,1
2024-01-07,Chicharrón de Cerdo,14,20,Domingo,1,Soleado,Ninguno,Ninguna,1,1
2024-01-08,Chicharrón de Cerdo,10,17,Lunes,0,Lluvioso,Ninguno,Ninguna,1,1
2024-01-09,Chicharrón de Cerdo,11,16,Martes,0,Nublado,Ninguno,Ninguna,1,1
2024-01-10,Chicharrón de Cerdo,10,21,Miércoles,0,Nublado,Ninguno,Ninguna,1,1
2024-01-11,Chicharrón de Cerdo,16,18,Jueves,0,Soleado,Feriado,Ninguna,1,1
2024-01-12,Chicharrón de Cerdo,22,19,Viernes,1,Soleado,Ninguno,Descuento,1,1
2024-01-13,Chicharrón de Cerdo,19,18,Sábado,1,Soleado,Ninguno,Ninguna,1,1
2024-01-14,Chicharrón de Cerdo,19,19,Domingo,1,Soleado,Ninguno,Ninguna,1,1
2024-01-15,Chicharrón de Cerdo,12,20,Lunes,0,Nublado,Ninguno,Ninguna,1,1
2024-01-16,Chicharrón de Cerdo,12,17,Martes,0,Soleado,Ninguno,Ninguna,1,1
2024-01-17,Chicharrón de Cerdo,12,16,Miércoles,0,Soleado,Ninguno,Ninguna,1,1
2024-01-18,Chicharrón de Cerdo,13,20,Jueves,0,Lluvioso,Ninguno,Ninguna,1,1
2024-01-19,Chicharrón de Cerdo,24,19,Viernes,1,Soleado,Ninguno,2x1,1,1
2024-01-20,Chicharrón de Cerdo,18,21,Sábado,1,Soleado,Ninguno,Ninguna,1,1
2024-01-21,Chicharrón de Cerdo,17,19,Domingo,1,Soleado,Ninguno,Ninguna,1,1
2024-01-22,Chicharrón de Cerdo,9,15,Lunes,0,Soleado,Ninguno,Ninguna,1,1
2024-01-23,Chicharrón de Cerdo,17,21,Martes,0,Nublado,Ninguno,Descuento,1,1
2024-01-24,Chicharrón de Cerdo,10,21,Miércoles,0,Nublado,Ninguno,Ninguna,1,1
2024-01-25,Chicharrón de Cerdo,13,20,Jueves,0,Soleado,Festival,Ninguna,1,1
2024-01-26,Chicharrón de Cerdo,22,17,Viernes,1,Soleado,Ninguno,2x1,1,1
2024-01-27,Chicharrón de Cerdo,17,17,Sábado,1,Nublado,Ninguno,Ninguna,1,1
2024-01-28,Chicharrón de Cerdo,20,17,Domingo,1,Nublado,Ninguno,Ninguna,1,1
2024-01-29,Chicharrón de Cerdo,12,18,Lunes,0,Soleado,Ninguno,Ninguna,1,1
2024-01-30,Chicharrón de Cerdo,10,16,Martes,0,Soleado,Ninguno,Ninguna,1,1
2024-01-31,Chicharrón de Cerdo,11,22,Miércoles,0,Soleado,Ninguno,Ninguna,1,1
2024-02-01,Chicharrón de Cerdo,14,20,Jueves,0,Lluvioso,Ninguno,Ninguna,2,1
2024-02-02,Chicharrón de Cerdo,19,18,Viernes,1,Nublado,Ninguno,Ninguna,2,1
2024-02-03,Chicharrón de Cerdo,17,19,Sábado,1,Soleado,Ninguno,Ninguna,2,1
2024-02-04,Chicharrón de Cerdo,20,17,Domingo,1,Soleado,Ninguno,Ninguna,2,1
2024-02-05,Chicharrón de Cerdo,10,19,Lunes,0,Soleado,Ninguno,Ninguna,2,1
2024-02-06,Chicharrón de Cerdo,9,20,Martes,0,Lluvioso,Ninguno,Ninguna,2,1
2024-02-07,Chicharrón de Cerdo,11,15,Miércoles,0,Nublado,Ninguno,Ninguna,2,1
2024-02-08,Chicharrón de Cerdo,13,19,Jueves,0,Soleado,Ninguno,Ninguna,2,1
2024-02-09,Chicharrón de Cerdo,17,0,Viernes,1,Nublado,Ninguno,Ninguna,2,1
2024-02-10,Chicharrón de Cerdo,24,20,Sábado,1,Soleado,Ninguno,Menu del Dia,2,1
2024-02-11,Chicharrón de Cerdo,17,16,Domingo,1,Lluvioso,Ninguno,Ninguna,2,1
2024-02-12,Chicharrón de Cerdo,10,20,Lunes,0,Soleado,Ninguno,Ninguna,2,1
2024-02-13,Chicharrón de Cerdo,11,15,Martes,0,Nublado,Ninguno,Ninguna,2,1
2024-02-14,Chicharrón de Cerdo,12,21,Miércoles,0,Soleado,Ninguno,Ninguna,2,1
2024-02-15,Chicharrón de Cerdo,9,17,Jueves,0,Soleado,Ninguno,Ninguna,2,1
2024-02-16,Chicharrón de Cerdo,18,19,Viernes,1,Nublado,Ninguno,Ninguna,2,1
2024-02-17,Chicharrón de Cerdo,21,17,Sábado,1,Soleado,Ninguno,Menu del Dia,2,1
2024-02-18,Chicharrón de Cerdo,17,20,Domingo,1,Lluvioso,Ninguno,Ninguna,2,1
2024-02-19,Chicharrón de Cerdo,10,17,Lunes,0,Lluvioso,Ninguno,Ninguna,2,1
2024-02-20,Chicharrón de Cerdo,9,18,Martes,0,Soleado,Ninguno,Ninguna,2,1
2024-02-21,Chicharrón de Cerdo,15,18,Miércoles,0,Soleado,Fiesta,Ninguna,2,1
2024-02-22,Chicharrón de Cerdo,9,19,Jueves,0,Soleado,Ninguno,Ninguna,2,1
2024-02-23,Chicharrón de Cerdo,20,22,Viernes,1,Soleado,Ninguno,Ninguna,2,1
2024-02-24,Chicharrón de Cerdo,17,17,Sábado,1,Soleado,Ninguno,Ninguna,2,1
2024-02-25,Chicharrón de Cerdo,21,17,Domingo,1,Nublado,Festival,Ninguna,2,1
2024-02-26,Chicharrón de Cerdo,11,18,Lunes,0,Nublado,Ninguno,Ninguna,2,1
2024-02-27,Chicharrón de Cerdo,10,20,Martes,0,Soleado,Ninguno,Ninguna,2,1
2024-02-28,Chicharrón de Cerdo,14,19,Miércoles,0,Soleado,Festival,Ninguna,2,1
2024-02-29,Chicharrón de Cerdo,15,17,Jueves,0,Soleado,Ninguno,Descuento,2,1
2024-03-01,Chicharrón de Cerdo,25,19,Viernes,1,Nublado,Ninguno,2x1,3,1
2024-03-02,Chicharrón de Cerdo,21,22,Sábado,1,Nublado,Feriado,Ninguna,3,1
2024-03-03,Chicharrón de Cerdo,21,18,Domingo,1,Lluvioso,Festival,Ninguna,3,1
2024-03-04,Chicharrón de Cerdo,10,15,Lunes,0,Soleado,Ninguno,Ninguna,3,1
2024-03-05,Chicharrón de Cerdo,13,16,Martes,0,Soleado,Ninguno,Ninguna,3,1
2024-03-06,Chicharrón de Cerdo,16,19,Miércoles,0,Nublado,Ninguno,2x1,3,1
2024-03-07,Chicharrón de Cerdo,11,18,Jueves,0,Nublado,Ninguno,Ninguna,3,1
2024-03-08,Chicharrón de Cerdo,18,19,Viernes,1,Lluvioso,Ninguno,Ninguna,3,1
2024-03-09,Chicharrón de Cerdo,22,19,Sábado,1,Nublado,Ninguno,2x1,3,1
2024-03-10,Chicharrón de Cerdo,23,21,Domingo,1,Nublado,Festival,Ninguna,3,1
2024-03-11,Chicharrón de Cerdo,16,19,Lunes,0,Nublado,Ninguno,2x1,3,1
2024-03-12,Chicharrón de Cerdo,11,20,Martes,0,Soleado,Ninguno,Ninguna,3,1
2024-03-13,Chicharrón de Cerdo,12,20,Miércoles,0,Lluvioso,Ninguno,Ninguna,3,1
2024-03-14,Chicharrón de Cerdo,11,19,Jueves,0,Nublado,Ninguno,Ninguna,3,1
2024-03-15,Chicharrón de Cerdo,22,19,Viernes,1,Soleado,Ninguno,Menu del Dia,3,1
2024-03-16,Chicharrón de Cerdo,17,20,Sábado,1,Nublado,Ninguno,Ninguna,3,1
2024-03-17,Chicharrón de Cerdo,25,19,Domingo,1,Soleado,Ninguno,Descuento,3,1
2024-03-18,Chicharrón de Cerdo,12,19,Lunes,0,Nublado,Ninguno,Ninguna,3,1
2024-03-19,Chicharrón de Cerdo,10,19,Martes,0,Soleado,Ninguno,Ninguna,3,1
2024-03-20,Chicharrón de Cerdo,12,15,Miércoles,0,Lluvioso,Ninguno,Ninguna,3,1
2024-03-21,Chicharrón de Cerdo,9,18,Jueves,0,Soleado,Ninguno,Ninguna,3,1
2024-03-22,Chicharrón de Cerdo,23,0,Viernes,1,Soleado,Ninguno,2x1,3,1
2024-03-23,Chicharrón de Cerdo,25,19,Sábado,1,Nublado,Ninguno,2x1,3,1
2024-03-24,Chicharrón de Cerdo,23,19,Domingo,1,Nublado,Ninguno,2x1,3,1
2024-03-25,Chicharrón de Cerdo,9,18,Lunes,0,Nublado,Ninguno,Ninguna,3,1
2024-03-26,Chicharrón de Cerdo,11,18,Martes,0,Soleado,Ninguno,Ninguna,3,1
2024-03-27,Chicharrón de Cerdo,16,18,Miércoles,0,Soleado,Festival,Ninguna,3,1
2024-03-28,Chicharrón de Cerdo,15,23,Jueves,0,Soleado,Feriado,Ninguna,3,1
2024-03-29,Chicharrón de Cerdo,21,21,Viernes,1,Nublado,Ninguno,Descuento,3,1
2024-03-30,Chicharrón de Cerdo,17,21,Sábado,1,Soleado,Ninguno,Ninguna,3,1
2024-03-31,Chicharrón de Cerdo,17,15,Domingo,1,Soleado,Ninguno,Ninguna,3,1
2024-04-01,Chicharrón de Cerdo,11,20,Lunes,0,Soleado,Ninguno,Ninguna,4,2
2024-04-02,Chicharrón de Cerdo,10,20,Martes,0,Nublado,Ninguno,Ninguna,4,2
2024-04-03,Chicharrón de Cerdo,11,22,Miércoles,0,Soleado,Ninguno,Ninguna,4,2
2024-04-04,Chicharrón de Cerdo,12,19,Jueves,0,Soleado,Ninguno,Ninguna,4,2
2024-04-05,Chicharrón de Cerdo,16,20,Viernes,1,Soleado,Ninguno,Ninguna,4,2
2024-04-06,Chicharrón de Cerdo,24,18,Sábado,1,Soleado,Ninguno,2x1,4,2
2024-04-07,Chicharrón de Cerdo,16,18,Domingo,1,Lluvioso,Ninguno,Ninguna,4,2
2024-04-08,Chicharrón de Cerdo,11,21,Lunes,0,Nublado,Ninguno,Ninguna,4,2
2024-04-09,Chicharrón de Cerdo,13,20,Martes,0,Soleado,Ninguno,Ninguna,4,2
2024-04-10,Chicharrón de Cerdo,11,20,Miércoles,0,Soleado,Ninguno,Ninguna,4,2
2024-04-11,Chicharrón de Cerdo,19,22,Jueves,0,Lluvioso,Fiesta,2x1,4,2
2024-04-12,Chicharrón de Cerdo,18,19,Viernes,1,Nublado,Ninguno,Ninguna,4,2
2024-04-13,Chicharrón de Cerdo,19,18,Sábado,1,Soleado,Ninguno,Ninguna,4,2
2024-04-14,Chicharrón de Cerdo,18,18,Domingo,1,Soleado,Ninguno,Ninguna,4,2
2024-04-15,Chicharrón de Cerdo,17,19,Lunes,0,Soleado,Ninguno,Menu del Dia,4,2
2024-04-16,Chicharrón de Cerdo,13,15,Martes,0,Soleado,Ninguno,Ninguna,4,2
2024-04-17,Chicharrón de Cerdo,11,17,Miércoles,0,Soleado,Ninguno,Ninguna,4,2
2024-04-18,Chicharrón de Cerdo,10,23,Jueves,0,Nublado,Ninguno,Ninguna,4,2
2024-04-19,Chicharrón de Cerdo,17,19,Viernes,1,Lluvioso,Ninguno,Ninguna,4,2
2024-04-20,Chicharrón de Cerdo,18,19,Sábado,1,Soleado,Ninguno,Ninguna,4,2
2024-04-21,Chicharrón de Cerdo,19,22,Domingo,1,Nublado,Ninguno,Ninguna,4,2
2024-04-22,Chicharrón de Cerdo,9,17,Lunes,0,Soleado,Ninguno,Ninguna,4,2
2024-04-23,Chicharrón de Cerdo,13,19,Martes,0,Nublado,Ninguno,Ninguna,4,2
2024-04-24,Chicharrón de Cerdo,12,21,Miércoles,0,Nublado,Ninguno,Ninguna,4,2
2024-04-25,Chicharrón de Cerdo,13,23,Jueves,0,Soleado,Ninguno,Menu del Dia,4,2
2024-04-26,Chicharrón de Cerdo,22,19,Viernes,1,Soleado,Feriado,Ninguna,4,2
2024-04-27,Chicharrón de Cerdo,19,21,Sábado,1,Nublado,Ninguno,Ninguna,4,2
2024-04-28,Chicharrón de Cerdo,20,21,Domingo,1,Nublado,Ninguno,Ninguna,4,2
2024-04-29,Chicharrón de Cerdo,12,19,Lunes,0,Soleado,Ninguno,Ninguna,4,2
2024-04-30,Chicharrón de Cerdo,12,17,Martes,0,Soleado,Ninguno,Ninguna,4,2
2024-05-01,Chicharrón de Cerdo,21,18,Miércoles,0,Soleado,Fiesta,Ninguna,5,2
2024-05-02,Chicharrón de Cerdo,23,19,Jueves,0,Soleado,Festival,Ninguna,5,2
2024-05-03,Chicharrón de Cerdo,30,20,Viernes,1,Nublado,Ninguno,Menu del Dia,5,2
2024-05-04,Chicharrón de Cerdo,33,19,Sábado,1,Soleado,Ninguno,2x1,5,2
2024-05-05,Chicharrón de Cerdo,26,19,Domingo,1,Nublado,Ninguno,Ninguna,5,2
2024-05-06,Chicharrón de Cerdo,20,19,Lunes,0,Soleado,Ninguno,Ninguna,5,2
2024-05-07,Chicharrón de Cerdo,23,19,Martes,0,Lluvioso,Ninguno,Descuento,5,2
2024-05-08,Chicharrón de Cerdo,17,21,Miércoles,0,Lluvioso,Ninguno,Ninguna,5,2
2024-05-09,Chicharrón de Cerdo,19,21,Jueves,0,Soleado,Ninguno,Ninguna,5,2
2024-05-10,Chicharrón de Cerdo,23,18,Viernes,1,Nublado,Ninguno,Ninguna,5,2
2024-05-11,Chicharrón de Cerdo,22,21,Sábado,1,Nublado,Ninguno,Ninguna,5,2
2024-05-12,Chicharrón de Cerdo,25,19,Domingo,1,Soleado,Ninguno,Ninguna,5,2
2024-05-13,Chicharrón de Cerdo,20,19,Lunes,0,Soleado,Ninguno,Ninguna,5,2
2024-05-14,Chicharrón de Cerdo,21,20,Martes,0,Soleado,Ninguno,Ninguna,5,2
2024-05-15,Chicharrón de Cerdo,21,19,Miércoles,0,Lluvioso,Ninguno,2x1,5,2
2024-05-16,Chicharrón de Cerdo,18,19,Jueves,0,Soleado,Ninguno,Ninguna,5,2
2024-05-17,Chicharrón de Cerdo,27,19,Viernes,1,Soleado,Ninguno,Ninguna,5,2
2024-05-18,Chicharrón de Cerdo,25,18,Sábado,1,Nublado,Ninguno,Ninguna,5,2
2024-05-19,Chicharrón de Cerdo,28,19,Domingo,1,Soleado,Ninguno,2x1,5,2
2024-05-20,Chicharrón de Cerdo,22,20,Lunes,0,Soleado,Festival,Ninguna,5,2
2024-05-21,Chicharrón de Cerdo,20,20,Martes,0,Soleado,Ninguno,Ninguna,5,2
2024-05-22,Chicharrón de Cerdo,22,20,Miércoles,0,Soleado,Festival,Ninguna,5,2
2024-05-23,Chicharrón de Cerdo,18,19,Jueves,0,Lluvioso,Ninguno,Ninguna,5,2
2024-05-24,Chicharrón de Cerdo,24,19,Viernes,1,Lluvioso,Ninguno,Ninguna,5,2
2024-05-25,Chicharrón de Cerdo,29,21,Sábado,1,Nublado,Ninguno,2x1,5,2
2024-05-26,Chicharrón de Cerdo,28,21,Domingo,1,Soleado,Ninguno,Ninguna,5,2
2024-05-27,Chicharrón de Cerdo,19,18,Lunes,0,Soleado,Ninguno,Ninguna,5,2
2024-05-28,Chicharrón de Cerdo,17,19,Martes,0,Soleado,Ninguno,Ninguna,5,2
2024-05-29,Chicharrón de Cerdo,18,18,Miércoles,0,Soleado,Ninguno,Ninguna,5,2
2024-05-30,Chicharrón de Cerdo,18,16,Jueves,0,Soleado,Ninguno,Ninguna,5,2
2024-05-31,Chicharrón de Cerdo,25,19,Viernes,1,Soleado,Ninguno,Ninguna,5,2
2024-06-01,Chicharrón de Cerdo,24,18,Sábado,1,Soleado,Ninguno,Ninguna,6,2
2024-06-02,Chicharrón de Cerdo,26,18,Domingo,1,Soleado,Ninguno,Ninguna,6,2
2024-06-03,Chicharrón de Cerdo,20,17,Lunes,0,Soleado,Ninguno,Ninguna,6,2
2024-06-04,Chicharrón de Cerdo,23,19,Martes,0,Nublado,Ninguno,Descuento,6,2
2024-06-05,Chicharrón de Cerdo,19,20,Miércoles,0,Lluvioso,Ninguno,Ninguna,6,2
2024-06-06,Chicharrón de Cerdo,18,20,Jueves,0,Soleado,Ninguno,Ninguna,6,2
2024-06-07,Chicharrón de Cerdo,25,19,Viernes,1,Soleado,Ninguno,Ninguna,6,2
2024-06-08,Chicharrón de Cerdo,24,17,Sábado,1,Soleado,Ninguno,Ninguna,6,2
2024-06-09,Chicharrón de Cerdo,23,18,Domingo,1,Soleado,Ninguno,Ninguna,6,2
2024-06-10,Chicharrón de Cerdo,21,17,Lunes,0,Soleado,Ninguno,Ninguna,6,2
2024-06-11,Chicharrón de Cerdo,19,20,Martes,0,Nublado,Ninguno,Ninguna,6,2
2024-06-12,Chicharrón de Cerdo,17,17,Miércoles,0,Soleado,Ninguno,Ninguna,6,2
2024-06-13,Chicharrón de Cerdo,25,20,Jueves,0,Nublado,Ninguno,Descuento,6,2
2024-06-14,Chicharrón de Cerdo,24,18,Viernes,1,Soleado,Ninguno,Ninguna,6,2
2024-06-15,Chicharrón de Cerdo,30,20,Sábado,1,Soleado,Ninguno,Menu del Dia,6,2
2024-06-16,Chicharrón de Cerdo,27,18,Domingo,1,Soleado,Ninguno,Ninguna,6,2
2024-06-17,Chicharrón de Cerdo,23,22,Lunes,0,Soleado,Ninguno,Ninguna,6,2
2024-06-18,Chicharrón de Cerdo,19,18,Martes,0,Soleado,Ninguno,Ninguna,6,2
2024-06-19,Chicharrón de Cerdo,23,20,Miércoles,0,Nublado,Fiesta,Ninguna,6,2
2024-06-20,Chicharrón de Cerdo,19,17,Jueves,0,Soleado,Ninguno,Ninguna,6,2
2024-06-21,Chicharrón de Cerdo,28,17,Viernes,1,Lluvioso,Ninguno,Ninguna,6,2
2024-06-22,Chicharrón de Cerdo,24,20,Sábado,1,Soleado,Ninguno,Ninguna,6,2
2024-06-23,Chicharrón de Cerdo,25,20,Domingo,1,Nublado,Ninguno,Ninguna,6,2
2024-06-24,Chicharrón de Cerdo,17,16,Lunes,0,Nublado,Ninguno,Ninguna,6,2
2024-06-25,Chicharrón de Cerdo,20,22,Martes,0,Lluvioso,Ninguno,Ninguna,6,2
2024-06-26,Chicharrón de Cerdo,18,19,Miércoles,0,Lluvioso,Ninguno,Ninguna,6,2
2024-06-27,Chicharrón de Cerdo,22,21,Jueves,0,Soleado,Festival,Ninguna,6,2
2024-06-28,Chicharrón de Cerdo,29,19,Viernes,1,Lluvioso,Ninguno,2x1,6,2
2024-06-29,Chicharrón de Cerdo,24,18,Sábado,1,Soleado,Ninguno,Ninguna,6,2
2024-06-30,Chicharrón de Cerdo,25,21,Domingo,1,Soleado,Ninguno,Ninguna,6,2
2024-07-01,Chicharrón de Cerdo,25,21,Lunes,0,Nublado,Ninguno,Descuento,7,3
2024-07-02,Chicharrón de Cerdo,28,21,Martes,0,Soleado,Feriado,2x1,7,3
2024-07-03,Chicharrón de Cerdo,19,21,Miércoles,0,Soleado,Ninguno,Ninguna,7,3
2024-07-04,Chicharrón de Cerdo,18,17,Jueves,0,Soleado,Ninguno,Ninguna,7,3
2024-07-05,Chicharrón de Cerdo,25,20,Viernes,1,Soleado,Ninguno,Ninguna,7,3
2024-07-06,Chicharrón de Cerdo,30,20,Sábado,1,Nublado,Ninguno,2x1,7,3
2024-07-07,Chicharrón de Cerdo,25,21,Domingo,1,Soleado,Ninguno,Ninguna,7,3
2024-07-08,Chicharrón de Cerdo,18,0,Lunes,0,Soleado,Ninguno,Ninguna,7,3
2024-07-09,Chicharrón de Cerdo,20,20,Martes,0,Soleado,Ninguno,Ninguna,7,3
2024-07-10,Chicharrón de Cerdo,22,20,Miércoles,0,Nublado,Fiesta,Ninguna,7,3
2024-07-11,Chicharrón de Cerdo,19,19,Jueves,0,Nublado,Ninguno,Ninguna,7,3
2024-07-12,Chicharrón de Cerdo,26,19,Viernes,1,Nublado,Ninguno,Ninguna,7,3
2024-07-13,Chicharrón de Cerdo,25,19,Sábado,1,Soleado,Ninguno,Ninguna,7,3
2024-07-14,Chicharrón de Cerdo,26,20,Domingo,1,Soleado,Ninguno,Ninguna,7,3
2024-07-15,Chicharrón de Cerdo,20,15,Lunes,0,Soleado,Ninguno,Ninguna,7,3
2024-07-16,Chicharrón de Cerdo,22,21,Martes,0,Nublado,Ninguno,Ninguna,7,3
2024-07-17,Chicharrón de Cerdo,19,18,Miércoles,0,Soleado,Ninguno,Ninguna,7,3
2024-07-18,Chicharrón de Cerdo,16,17,Jueves,0,Soleado,Ninguno,Ninguna,7,3
2024-07-19,Chicharrón de Cerdo,25,20,Viernes,1,Lluvioso,Ninguno,Ninguna,7,3
2024-07-20,Chicharrón de Cerdo,28,19,Sábado,1,Soleado,Ninguno,Ninguna,7,3
2024-07-21,Chicharrón de Cerdo,26,17,Domingo,1,Soleado,Ninguno,Ninguna,7,3
2024-07-22,Chicharrón de Cerdo,23,20,Lunes,0,Nublado,Feriado,Ninguna,7,3
2024-07-23,Chicharrón de Cerdo,25,17,Martes,0,Soleado,Ninguno,Menu del Dia,7,3
2024-07-24,Chicharrón de Cerdo,16,20,Miércoles,0,Lluvioso,Ninguno,Ninguna,7,3
2024-07-25,Chicharrón de Cerdo,18,21,Jueves,0,Soleado,Ninguno,Ninguna,7,3
2024-07-26,Chicharrón de Cerdo,31,23,Viernes,1,Nublado,Ninguno,2x1,7,3
2024-07-27,Chicharrón de Cerdo,26,0,Sábado,1,Soleado,Ninguno,Descuento,7,3
2024-07-28,Chicharrón de Cerdo,32,18,Domingo,1,Lluvioso,Ninguno,Descuento,7,3
2024-07-29,Chicharrón de Cerdo,18,18,Lunes,0,Soleado,Ninguno,Ninguna,7,3
2024-07-30,Chicharrón de Cerdo,18,19,Martes,0,Lluvioso,Ninguno,Ninguna,7,3
2024-07-31,Chicharrón de Cerdo,19,17,Miércoles,0,Soleado,Ninguno,Ninguna,7,3
2024-08-01,Chicharrón de Cerdo,19,19,Jueves,0,Nublado,Ninguno,Ninguna,8,3
2024-08-02,Chicharrón de Cerdo,27,18,Viernes,1,Soleado,Ninguno,Ninguna,8,3
2024-08-03,Chicharrón de Cerdo,27,20,Sábado,1,Soleado,Ninguno,Ninguna,8,3
2024-08-04,Chicharrón de Cerdo,24,16,Domingo,1,Soleado,Ninguno,Ninguna,8,3
2024-08-05,Chicharrón de Cerdo,22,21,Lunes,0,Soleado,Ninguno,Ninguna,8,3
2024-08-06,Chicharrón de Cerdo,23,17,Martes,0,Soleado,Feriado,Ninguna,8,3
2024-08-07,Chicharrón de Cerdo,22,22,Miércoles,0,Soleado,Ninguno,Ninguna,8,3
2024-08-08,Chicharrón de Cerdo,21,21,Jueves,0,Nublado,Ninguno,Ninguna,8,3
2024-08-09,Chicharrón de Cerdo,28,20,Viernes,1,Soleado,Feriado,Ninguna,8,3
2024-08-10,Chicharrón de Cerdo,26,20,Sábado,1,Lluvioso,Ninguno,Ninguna,8,3
2024-08-11,Chicharrón de Cerdo,28,19,Domingo,1,Nublado,Ninguno,Ninguna,8,3
2024-08-12,Chicharrón de Cerdo,21,19,Lunes,0,Nublado,Ninguno,Ninguna,8,3
2024-08-13,Chicharrón de Cerdo,18,20,Martes,0,Soleado,Ninguno,Ninguna,8,3
2024-08-14,Chicharrón de Cerdo,18,23,Miércoles,0,Soleado,Ninguno,Ninguna,8,3
2024-08-15,Chicharrón de Cerdo,19,19,Jueves,0,Soleado,Ninguno,Ninguna,8,3
2024-08-16,Chicharrón de Cerdo,26,17,Viernes,1,Soleado,Ninguno,Ninguna,8,3
2024-08-17,Chicharrón de Cerdo,35,18,Sábado,1,Soleado,Ninguno,Descuento,8,3
2024-08-18,Chicharrón de Cerdo,25,19,Domingo,1,Soleado,Ninguno,Ninguna,8,3
2024-08-19,Chicharrón de Cerdo,19,17,Lunes,0,Soleado,Ninguno,Ninguna,8,3
2024-08-20,Chicharrón de Cerdo,24,17,Martes,0,Soleado,Ninguno,Descuento,8,3
2024-08-21,Chicharrón de Cerdo,19,15,Miércoles,0,Soleado,Ninguno,Ninguna,8,3
2024-08-22,Chicharrón de Cerdo,23,0,Jueves,0,Soleado,Ninguno,2x1,8,3
